author,title,url,text,created,modified,date,author_url,tid
,,https://dou.ua/forums/topic/15236/#791053,"40*5*22 = 4400 дол. Это при не строгом условии 5 часов работы в день. Да, сидеть в дешевой стране(как Украина) и получать 4400 это много. Ну а жители дорогих стран навернека в фрилансе не работают.

П.с. 4к дол это много даже в многих странах ЕС",,,2015-10-13 23:58:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"А при чём тут сыр? Вам кто-то запрещает покупать и/или употреблять сыро-молочные продукты? Нет (диетологи и психотерапевты не в счёт). А отключения горячей воды и «администрация города ... тех.осмотр» носят локальный характер.

На конец 

 кол-во iPhone в Украине составляло 490 тысяч (по статистике от операторов найденных в сети) + неизвестное количество iPad LTE. Добавьте сюда новые вариации устройств за последовавшие 2,5 года, не забыв учесть рост количества устройств на рынке и тот факт, что многие не меняют «яблочные» гаджеты 

 Получается сумма, примерно равная количеству открытых (те, кто физически принимал участие) активистов Майдана по всей стране.",,,2015-07-06 16:06:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,,,,2015-10-14 00:16:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"А-а... 

 и охранник АТБ в Харькове?",,,2015-07-06 16:10:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"Що не кажіть, а коли ти можеш працювати без начальника — це не малого варте.",,,2015-10-14 00:17:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Скорее «деиндустриализация»:

В развитых странах это сейчас тренд из-за пост-индустриальной экономики. Знания стоят дороже, чем промышленная продукция.

У нас, как обычно, пытаются тупо подражать развитым странам, не учитывая что наша экономика еще даже не вышла из прошлого тысячелетия.

Поэтому заводы уже разрушают, а вот высокие технологии развивать не спешат. В результате такой деиндустриализации мы постепенно движемся в «медовую мечту» пана Ющенко. Хатки — мазанки, топить соломой, пчелки, глечики, натуральное хозяйство, бабки — знахарки, волы вместо тачек. Осталось только закрыть атомные станции — и можно смело переименовываться в феодальную Малороссию",,,2015-07-06 14:59:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15236/#791053,"Да, но когда за такую работу ты получаешь на уровне сантехника — получается как то не очень. А в США у сантехника примерно до 4к зп и есть в больших городах. 2к+ зп у самых низкооплачиваемых профессиях типа газонокосильщика.",,,2015-10-14 00:19:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Скорее 

 через БДСМ в экономике.",,,2015-07-06 15:04:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"Правильніше вимірювати ЗП у товарах та послугах, які за неї можна отримати. На апворку десь читав статистику, що в Україні чи не найбільше можна купити бігмаків на середню ЗП ІТ-шника =)",,,2015-10-14 00:23:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 23:28:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/14156/#723594,"У вас есть реальная история, как обанкротили или пустили на лом конкретный завод в том же Донбассе, или это абстрактные рассуждения? Если есть, расскажите, кто были эти нехорошие люди и откуда они взялись.",,,2015-07-07 10:38:00,https://dou.ua/users/maksim-bublikoff/,
,,https://dou.ua/forums/topic/15236/#791053,Вы съехали с ветки обсуждения. Речь шла о фрилансе живя в дорогих странах как США,,,2015-10-14 00:28:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Сразу из головы — макеевский металлургический. Если сильно надо, гулите еще. Гудковские порезали.",,,2015-07-07 17:10:00,https://dou.ua/users/ua.freelancer.org/,
,,https://dou.ua/forums/topic/15236/#791053,"Евгений Удовиченко писав про незрозумілу причину, через яку люди йдуть у фрілансери, коли начебто вигідніше їм працювати с босом. Тобто немає різниці це «дорогі» країни чи ні, просто в дорогих типу менш вигідно працювати фрілансерам.",,,2015-10-14 00:34:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Пример не раскрывает сути произошедшего. Кто эти хапливые люди? Залетные из Харькова, Киева? Местный князек? Конкуренты с соседнего хлебозавода?",,,2015-07-09 08:28:00,https://dou.ua/users/maksim-bublikoff/,
,,https://dou.ua/forums/topic/15236/#791053,Евгений писал о фрилансе в дорогих странах.,,,2015-10-14 00:35:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Так ось це і є недобра усмішка долі. Соціалізм залишив після себе доволі розвинуте господарство, але зовсім не залишив добрих господарів, навіть у такому індівідулістичному за ментальністю краї, як Україна. Але одне без другого швидко перетворюється на металобрухт. ",,,2015-07-09 13:46:00,https://dou.ua/users/maksim-bublikoff/,
,,https://dou.ua/forums/topic/15236/#791053,"Украинцы не любят индусов, а американцы и индусов и славян))",,,2015-10-14 00:39:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-09 17:00:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15236/#791053,"Кстати полно нормальных стран которые дешевле США, но лучше Украины. Фрилансеру есть из чего выбирать :)",,,2015-10-14 00:30:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Компьютеры и кондиционеры на сырьевых заводах не делают. Вершина технологической цепочки были всякие башни от танков, вагоны и цистерны, которые делают / делали на Азовмаше и им подобным (не очень конкуренто-способные вагоны и цистерны стоит заметить).

Мебель тут тоже не много, в основном экспортируют доски в Польшу в которой делают. Хотя может и делают немного, точно не знаю.

Монтажом столов и установкой кондиционеров заводы не занимаются — это уже достаточно честный бизнес услуг, который, слава богу, не подмяли еще под себя заводы олигархов. (тогда будет стоить дороже)",,,2015-07-11 09:23:00,https://dou.ua/users/leonid-bondar/,
,,https://dou.ua/forums/topic/15236/#791053,В том что можно получать намного больше в офисе? Не вдаваясь в философские вопросы),,,2015-10-15 11:19:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Если Украина в будущем достигнет уровня Южной Корее, то, как по мне, это будет очень хорошим результатом. Для справки: население 51 млн, выплавка стали 70 млн.т, производство автомобилей — 4.5 млн. 

Или другой пример. Чешская республика: население 10 млн, выплавка стали 5.2 млн. т, производство автомобилей 1.25 млн. У обеих стран эти показатели очень высокие в рассчете на душу населения. Наверное там дураки сидели и не додумались, что производства лишь мешают, их надо развалить, ведь мы живем в постиндустриальном мире. ",,,2015-07-07 13:09:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"У вас 

 годинний робочий день? Хоча, думаю до цього теж черга дійде. Недавно вже ж був прецедент в якійсь із країн...",,,2015-10-14 00:14:00,https://dou.ua/users/anonymous/,
,Украина: региональные выборы 2015,https://dou.ua/forums/topic/15290/,,,,,https://dou.ua/users/artemzaika/,15290
,,https://dou.ua/forums/topic/14156/#723594,"Вы дийсно сравниваете тот кал, который даже с китайским металлом не конкурировал без прямых и косвенных дотаций и ЮК и CZ металл, или мне кажеццо? Ну эт кроме того, что напомните мне, на экспорт в сиих странах идет сырец? Или уже результаты совсем других заводов?

Наши производства не нужны. В принципе. Крупные градообразщующие устаревшие монстры. Мелкие и средние, гибкие и конкурентоспособные без поддержки государства, естессно, очень нужны.",,,2015-07-07 17:13:00,https://dou.ua/users/ua.freelancer.org/,
,,https://dou.ua/forums/topic/15236/#791053,"Перечитайте мой коммент выше. Кроме немосредственной постоянной работы, в фрилансе еще есть поиск заказчика, общение, чтение тз — а они не оплачиваются(если говорить о почасовой на том же апворке). Это кстати дополнительно что я не учел в комменте выше.",,,2015-10-14 00:18:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/14156/#723594,"Совки, совки, кругом совки ... для начала попробуйте выкинуть совок у себя из головы. Тогда, может, совок не будет мерещиться там, где про него даже не упоминали. 

Я привел конкретные примеры отнюдь не совков, с уровнем жизни о котором 90% украинцев только мечают.

ПС Утверждение про",,,2015-07-08 13:50:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,Конечно. Тут и от заказчика и от исполнителя зависит. Согласится ли первый и хватит ли храбрости у второго запросить.,,,2015-10-14 00:22:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,,,,2015-10-25 23:41:00,https://dou.ua/users/vasilij-minodvesp/,
,,https://dou.ua/forums/topic/14156/#723594,"Я вот не понял из-за чего весь этот кипеш?

Если мы идем в Европу так любой гражданин должен иметь право вполне законно купить себе гаджет на Амазоне или любым другим законным способом. Так же законно поехать в Европу, купить себе там любой гаджет и с ним вернутся.

Хотят прижать рынок «серых» телефонов — так это давно пора сделать. Телефон сейчас все больше становиться девайсом, к которому привязывается идентификация человека. Поэтому торговля «серыми» телефонами — это почти как торговля дипломами в переходе. Может если любой украденный телефон можно будет 100% заблокировать то и гопники не будут охотиться за айфонами.

Аргумент «после растаможки он будет стоить вдвое дороже» — не катит. Это рынок — на нем цена определяется спросом. Будет дорого — не будут брать. Будут покупать китайские подделки или «пиратское».

Я считаю что это урок для всех борцов за «лицензионность»: если ты хочешь продавать в Украине, например, фильмы по 50 баксов, то может продашь 100 копий. А вот если будешь DVD на базаре по 50 гривен продавать — то заработаешь на порядок больше. Так что если правообладатель ломит цены — он просто отдает свои деньги пиратам. ",,,2015-07-06 10:20:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15236/#791053,На апворкі пошук замовників точно не враховується у «почасову оплату»?,,,2015-10-14 00:20:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"1. Воблер не пользу, — бесит спам лезущий оттуда

2. По выборам — против всех.",,,2015-10-21 11:57:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 11:24:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"Нет конечно. Как вы себе это представляете? Оплата начинается уже с работы когда вас приняли исполнителем. А там уже как получится. Сможете включить счетчик при обсуждении — отлично. Не сможете — это фриланс.

Это мои теоретические знания. Я еще не работал там, так, профиль завел и прошел успешно 2 теста: по пхп и бейсик инглиш сша версия",,,2015-10-14 00:23:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"Учитывая, сколько каждый из кандидатов потратил денег только на «рекламу» (борды, газеты, флаеры, палатки). Можно было обеспечить все Дет-дома компьютерными классами, и хорошим питанием.... Я понимаю, что чужие деньги не считают, но эта «показуха» уже перебор. ",,,2015-10-21 12:31:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 14:28:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15236/#791053,"Як я собі це уявляю? Та запросто — місяць працюєте, апворк знає скільки ви заробили за цей період, якщо платежі йдуть через них...

Хоча, мабуть так ніде не буде рахуватись, бо по цій сумі буде орієнтуватись замовник...",,,2015-10-14 00:27:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"1, Это пример

2. Ты хоть когда то жил в детдоме? Нет? Ну так и...",,,2015-10-21 12:48:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 14:52:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"Давайте вы не будете придумывать а просто прислушаетесь как на самом деле там есть?) Как я понимаю вы прочли о фрилансе и одели розовые очки что тут рай. Нет, тут не рай.",,,2015-10-14 00:31:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"А вы знаете состояние ближайшего к вам детдома?

Т.к. обычно таки берут над ними шефство и там всё весьма прилично.

И если вы не в курсе, то это большой фейл.",,,2015-10-21 12:52:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 14:13:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15236/#791053,Кто под лучшей пальмой сядет работать тот больше заработает) Фрилансеры жеж возле моря кодят :),,,2015-10-14 00:37:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"Поясняю, что на самом деле есть""Шефство«.

Это раз в два-три месяца приезжают «Шефы», привозят собранные ими подарки и немного продуктов (чай, сахар, крупы). Редко — если делают ремонт.",,,2015-10-21 13:01:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Не, сперва пишутся законы, которые можно исполнять, а потом уже можно адово прессовать за их невыполнение.

Иначе очень много проблем: Поддержки населения, как видите, нет. Принуждать тяжело, ибо НЕ по закону намного выгоднее, при том совесть не замучает и посоны поймут. И лоббировать законы в закрытом состоянии, как вы написали, предприятия не могут, простите.

Минус, собсно, только один, придётся депутатам мозги задействовать.

Не такой сложный вопрос «сколько нормальные пошлины». Да хоть чтоб как у нас произведённое, 20% НДС.",,,2015-07-09 14:34:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/15236/#791053,"Я себе кстати классную фотку подобрал, прям после работы/учебы приятно посмотреть:",,,2015-10-14 00:40:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"На вопрос ответьте. У нас вот всё серьёзнее, еду спонсируют занятия и планшеты какие-то. И детей на самом деле не так много (ибо усыновляют) и у них самая большая проблема — привыкают к халяве.",,,2015-10-21 13:04:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 11:24:00,https://dou.ua/users/iamtf/,
,,https://dou.ua/forums/topic/15236/#791053,"Есть перерывы в процессе работы, можно и заглянуть) Но лучше походить и размяться. Хотя по сути да, не часто. Но это плюс, иначе картинка бы быстро надоела.",,,2015-10-14 14:23:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"Хорошо, возьмем не детдома а школы. и не Киевские, а Областные и районные центры. Где в классах парты и доски еще с Совковых времен, а компьютер если и есть, то еще допотопный, как мамонт. Я же сказал, Дет-дом это пример.

Или сделать пожертвования инвалидам, или еще, что то полезное, а не тратить на мукулатуру, 99% из которой будет выброшено в утиль. ",,,2015-10-21 13:37:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 11:26:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,Не думал. Рейт 40 дол вполне нормальный для разработчика. Ну а для команды это мало.,,,2015-10-14 14:20:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"Ну вот, во-первых, есть у электората проблемы с пониманием, что же есть хорошее.

Но, кстати, вообще-то делают и полезное. Некоторые, правда, почему-то очень возмущаются этим и садить таких хотят. Но ведь гречка же реально нужна пенсионерам!",,,2015-10-21 13:51:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,"Поумничаю: iPhone — устройство, Android — ПО, ввиду чего Android-смартфон Android-смартфону разница.

Но, сентябрьский 

 

 iPhone с 1Gb RAM в тестах (на практике) либо выигрывает, либо незначительно уступает 

 позиции по тестам) топовым 6/8-ядерным Android-смартфонам с 3Gb RAM на борту, представленными публике месяц-два назад.

Сравнивать iOS и Android нету смысла. Android каждый год получает призы за «дырявость», а подцепить вирус в Google Play шансов больше, чем СПИД в местном клубе. Я уже молчу о массе брызжущего в прессе ежемесячно свежего го*на о слежке за пользователями.",,,2015-07-06 12:55:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15236/#791053,"Согласен. Но есть полно и одиночных разработчиков с таким рейтом, в профиле у них (Android/PHP/еще что) Expert. ",,,2015-10-14 14:30:00,https://dou.ua/users/olexandr-vovchok/,
,,https://dou.ua/forums/topic/15290/#794273,"Если выписать как разовую адресную помощь, то получится ощутимая прибавка",,,2015-10-21 14:01:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Впрочем, это не уровень Beats, которые втирают покупателям наушники в 17 раз дороже от стоимости компонентов ($17).",,,2015-07-06 13:26:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Сейчас около 10 000 000 пенсионеров

на рекламу потрачено не менее 2 000 000 000 грн. за два месяца компании

получаем 200 гривен на «нос». Поверь, даже эти копейки — очень существенны . Теперь смейся, если совести хватит.",,,2015-10-21 14:27:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,У нас:,,,2015-07-06 14:02:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Это продукты питания дня на 4 (если на одного покупать), а если экономно готовить (что вообще зверство) то на ",,,2015-10-21 14:38:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Впрочем, давно известный факт, что Android-девайсы быстро теряют в цене, ввиду чего «яблоко» выгоднее для перепродажи.

Тут ещё такой имиджевый момент: «У него iPhone!». Об Android-смартфонах такое говорят? Нет. Просто потому, что начинают думать какая же это фирма, а уже после думают о версии Android.",,,2015-07-06 15:16:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Вот когда будешь получать пенсию, будешь радоваться каждой копейке (если к тому времени ничего не поменяется...)",,,2015-10-21 14:56:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 15:45:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15290/#794273,Какие мы нежные)) уж и не попугай его)) ,,,2015-10-21 15:27:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Если не плавать, а для «понтов» то зачем платить больше?

Вот тачка — «ведро» для понтов никак не покатит. Скажешь девушке «у меня есть тачка» — она спросит «какая». А если соврешь — то все равно ведь приедешь за ней на «ведре».

Другое дело — яхта! Тут ведь моделей нет. «У меня есть яхта! Настоящая яхта с парусом и якорем.» Все — ты крут почти как олигарх! А сама яхта может стоять не здесь — а где-нибудь в сарае возле моря. И она может ее никогда и не увидит.",,,2015-07-06 16:15:00,https://dou.ua/users/beavergreen/,
,,https://dou.ua/forums/topic/15290/#794273,"В традиционной предвыборной валюте: это от 8 до 10 кг гречки. Только исходная цифра с потолка, поэтому дальнейшие выкладки смысла не имеют.",,,2015-10-21 14:58:00,https://dou.ua/users/jorzchyk-pushysty/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 16:30:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Пруф — 

 (гугл еще работать)

По пользе — а польза в том, что Те же пенсионеры, школы и тд, куда могли бы пойти деньги, были бы показателем, что они что то делают, и что то будут делать. А не пустые слова на флаере, которым, извини, даже не подтереться...",,,2015-10-21 15:34:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Это смотря кто и как расценивает слово «богач». Гейтс со своими $84 млрд смотрит на наших Пинчуков, Коломойских и Порошенков с насмешкой, тогда как для нас с вами богач — владелец 

 квартиры на Печерске.",,,2015-07-06 16:39:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Почитай конституцию, вообще то, у нас в стране, бесплатное образование. И государство обязано обеспечивать школы и т.д. всем необходимым.

Может родители еще и зарплаты учителям платить должны?",,,2015-10-21 15:55:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Современные девушки примерно отличают дорогую машину и «ведро», а с яхтами куда-более сложнее в определении.",,,2015-07-06 16:33:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Если будут, я буду жить не в этой стране.",,,2015-10-21 16:00:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"А если исходить из вашей логики: чтобы не платить за лишнюю воду в бачке унитаза — надо меньше жрать, будем меньше $рать.",,,2015-07-06 16:28:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,Именно потому вы собираетесь поддержать любого победителя?,,,2015-10-21 12:53:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-06 16:45:00,https://dou.ua/users/vasilij-minodvesp/,
,,https://dou.ua/forums/topic/15290/#794273,"я вообще то написал, что я против всех...",,,2015-10-21 12:54:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"У меня у соседей-алкашей через этаже выше (несколько лет назад умершие, от водки) канализацию перекрыли за неуплату долгов. Угадайте, куда они «отэ» девали, если оба днями не выходили?",,,2015-07-06 17:00:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Так объяснили же уже, что это на самом деле",,,2015-10-21 12:56:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,"А если заказывать доставку из США — <1150 долларов вместе с растаможкой, страховкой и доставкой. Нормально, да? $500 чистого навара лишь на одном товаре. Это месячная зарплата 

 сотрудников (зависимо от должности).",,,2015-07-05 18:38:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"поддержать любого победителя — это не пойти на выборы, чтобы твой бюллетень взяли, и проголосовали за нужного кандидата от твоего имени)

а тут скорее 2 варианта: либо человеку похрен какой «пиджак» победит, либо (что более вероятно) человек просто не разбирается в сортах говна)",,,2015-10-25 23:52:00,https://dou.ua/users/vasilij-minodvesp/,
,,https://dou.ua/forums/topic/14156/#723594,"Потому, что принцип построения бизнеса основан на технологии самого популярного конкурента. Раньше на базаре пучок укропа можно было купить за гривну, а в магазинах — три. А сейчас? А сейчас у бабок столько же или дороже, чем в магазинах, потому, что «доллар поднялся, нефть подорожала». Будто они этот укроп импортирует.",,,2015-07-06 17:58:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,,,,2015-10-25 23:45:00,https://dou.ua/users/vasilij-minodvesp/,
,,https://dou.ua/forums/topic/14156/#723594,"Баланс выравнивается и при нулевых налогах на импорт. Т.к. чтобы купить что-нибудь — надо продать что-нибудь. И вот лучше мы будем больше продавать, чем меньше покупать. А чтоб больше продавать — надо развивать те производства, которые могут продавать. А этим производствам как раз невыгодны пошлины на импорт, т.к. их-то продукцию как раз не надо импортировать, зато часто им нужны импортные части для производства, ну и плюс их работники могут лучше жить, покупая дешевле за счёт импорта.",,,2015-07-09 14:50:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/15290/#794273,Розум є? ,,,2015-10-19 21:29:00,https://dou.ua/users/anonymous/,
,Посоветуйте книгу по C#,https://dou.ua/forums/topic/15372/,,,,,https://dou.ua/users/andrey-mateyschuk/,15372
,,https://dou.ua/forums/topic/14156/#723594,"Если, к примеру, экспорт 30 млрд, импорт 40 млрд, то возникает торговый дефицит в 10 млрд дол., который в скором времени приведет к повышенному спросу на валюту -> обесценивание национальной валюты -> падение покупательной способности на все, а не только на импорт, и выравнивание торгового баланса.",,,2015-07-09 21:04:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,Выбирать «другого» — это неэффективно. Выбирать нужно лучшего. У вас есть какие-то конкретные предложения или вы просто проходили мимо вентилятора и решили набросить?,,,2015-10-19 14:13:00,https://dou.ua/users/taras-zavorotnii/,
,,https://dou.ua/forums/topic/15372/#799418,"найгел -> ріхтер, поступово з кожним розділом експериментувати.

обовязково — в оригіналі, англіською, в найгела вона достатньо проста і ненапряжна, а звичка до англомовної термінології ще не раз вам допоможе в гуглі і на співбесідах.",,,2015-10-25 12:30:00,https://dou.ua/users/hs/,
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-10 00:19:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/15290/#794273,Чем лучше? Пиаром? У обоих даже программу найти — нетривиальная задача.,,,2015-10-19 14:40:00,https://dou.ua/users/taras-zavorotnii/,
,,https://dou.ua/forums/topic/14156/#723594,а они платят налоги? не дают взяток? живут на зарплату в сьемной хате? мб хватит уже этих:,,,2015-07-04 16:30:00,https://dou.ua/users/alo-ot/,
,,https://dou.ua/forums/topic/15290/#794273,"А когда избирательные компании кандидатов в президенты США спонсируют корпорации, то они тоже ",,,2015-10-20 22:06:00,https://dou.ua/users/taras-zavorotnii/,
,,https://dou.ua/forums/topic/14156/#723594,"ага, важко мабуть здогадатись «хто» :-D 

Може 

?",,,2015-07-05 14:15:00,https://dou.ua/users/euge-grs/,
,,https://dou.ua/forums/topic/15290/#794273,,,,2015-10-21 17:23:00,https://dou.ua/users/_blck/,
,,https://dou.ua/forums/topic/14156/#723594,"Что за бред? А если я не хочу жить как в Европе? Лично я всегда смотрел на США и хочу жить как в Америке, не выезжая из Украины.",,,2015-07-04 17:02:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"что б выбрать лучшего, нужно быть экстрасенсом ",,,2015-10-19 16:18:00,https://dou.ua/users/artem-artemtwo/,
,,https://dou.ua/forums/topic/14156/#723594,"гн Паламарчук, сколько Вам платят за все что Вы пишете?

з.ы. лучше бы занимались вопросом как сделать так чтобы айфон или другие дорогостоящие штуки мог себе позволить каждый украинец!",,,2015-07-04 18:12:00,https://dou.ua/users/dimitrij-gusarov/,
,,https://dou.ua/forums/topic/15290/#794273,Достаточно очистить выборку от явного Г и совершенно непроходных личностей. На выходе получим никакого Кличка и мутного Березу. ,,,2015-10-19 16:28:00,https://dou.ua/users/taras-zavorotnii/,
,,https://dou.ua/forums/topic/14156/#723594,а вам видимо платят по 15 рублей от #геяволодина?,,,2015-07-05 18:53:00,https://dou.ua/users/xuz-ypol/,
,,https://dou.ua/forums/topic/15290/#794273,"на выходе получим выборку поменьше, но выборку. а голосуем то за что то одно",,,2015-10-19 17:57:00,https://dou.ua/users/artem-artemtwo/,
,,https://dou.ua/forums/topic/14156/#723594,"1) Вам пишется с большой буквы

2) похвально что Вы разбираетесь в расценках",,,2015-07-06 00:04:00,https://dou.ua/users/dimitrij-gusarov/,
,,https://dou.ua/forums/topic/15290/#794273,,,,2015-10-19 19:03:00,https://dou.ua/users/de-money/,
,,https://dou.ua/forums/topic/14156/#723594,ок!,,,2015-07-06 12:07:00,https://dou.ua/users/dimitrij-gusarov/,
,,https://dou.ua/forums/topic/15290/#794273,Це піррова перемога,,,2015-10-21 17:26:00,https://dou.ua/users/_blck/,
,Выбор платежной системы,https://dou.ua/forums/topic/15370/,,,,,https://dou.ua/users/yaroslav-velygotsky/,15370
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-04 18:20:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,В Дніпрі зіграло рішення Бєні — стріляти без попереджень в любітєлєй аквафреша,,,2015-10-21 17:25:00,https://dou.ua/users/_blck/,
,,https://dou.ua/forums/topic/15370/#799299,портмоне ужасный сервис + он платный.,,,2015-10-25 14:15:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/14156/#723594,"Вы давно в маршрутках были? Сядешь на Петровке и у каждого третьего iPhone, а у каждого второго Android за 10-15k.",,,2015-07-05 14:08:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,"Кому стріляти, мєнтам?",,,2015-10-21 17:55:00,https://dou.ua/users/de-money/,
,Google Places Autocomplete Myst ),https://dou.ua/forums/topic/15252/,,,,,https://dou.ua/users/paul-rich/,15252
,,https://dou.ua/forums/topic/14156/#723594,,,,2015-07-05 14:41:00,https://dou.ua/users/anonymous/,
,,https://dou.ua/forums/topic/15290/#794273,,,,2015-10-20 10:16:00,https://dou.ua/users/maksim-bublikoff/,
